id_klienta;imie;nazwisko;data_urodzenia;znizka;numer_telefonu;adres_email;status_studenta
4811;Marcelina;Orlikowska;1970-04-30;0.75;882173131;marcelinaorlikowska863@gmail.com;0
4812;Kaja;Maciejowska;1933-05-31;0.5;232402072;kajamaciejowska255@wp.pl;0
4813;Rozalia;Spychała;1989-02-28;0.9;440613270;rozaliaspychała758@wp.pl;0
4814;Kornelia;Toporowska;1985-04-30;0.9;549683500;korneliatoporowska885@onet.pl;0
4815;Antonina;Szczęsna;1959-05-31;0.65;120550073;antoninaszczęsna848@gmail.com;0
4816;Wiktoria;Wojtyczka;1943-05-31;0.5;879149496;wiktoriawojtyczka828@gmail.com;0
4817;Rozalia;Syguła;2000-10-31;0.49;555321054;rozaliasyguła701@onet.pl;1
4818;Mia;Bucka;1926-09-30;0.5;903881960;miabucka186@wp.pl;0
4819;Jaśmina;Rączkowska;1983-08-31;0.85;877666815;jaśminarączkowska579@gmail.com;0
4820;Antonina;Ignaczak;1992-07-31;0.9;498100168;antoninaignaczak246@gmail.com;0
4821;Weronika;Sikora;1956-10-31;0.65;449026517;weronikasikora848@gmail.com;0
4822;Amelia;Bielawa;1928-10-31;0.5;422096217;ameliabielawa635@gmail.com;0
4823;Jagoda;Tarczyńska;1932-08-31;0.5;546594080;jagodatarczyńska113@gmail.com;0
4824;Milena;Nowaczek;1976-09-30;0.85;917953906;milenanowaczek464@wp.pl;0
4825;Blanka;Pęczek;1940-05-31;0.5;462190167;blankapęczek782@onet.pl;0
4826;Laura;Michałek;1964-11-30;0.65;591933688;lauramichałek072@wp.pl;0
4827;Michalina;Tarczyńska;1972-03-31;0.75;855433204;michalinatarczyńska704@onet.pl;0
4828;Adrianna;Melnyk;1989-07-31;0.9;945839241;adriannamelnyk950@onet.pl;0
4829;Aleksandra;Grabowska;1975-04-30;0.85;993926267;aleksandragrabowska790@wp.pl;0
4830;Blanka;Domżalska;1962-03-31;0.65;964952227;blankadomżalska679@onet.pl;0
4831;Pola;Nowaczek;1960-12-31;0.65;126826002;polanowaczek185@gmail.com;0
4832;Hanna;Błasiak;2001-05-31;0.49;619629892;hannabłasiak369@gmail.com;1
4833;Klara;Matuszczak;1983-11-30;0.85;135960951;klaramatuszczak770@gmail.com;0
4834;Maja;Latosińska;1928-12-31;0.5;107940210;majalatosińska932@onet.pl;0
4835;Amelia;Szołtysek;1955-12-31;0.65;320873312;ameliaszołtysek226@wp.pl;0
4836;Kinga;Rosik;1966-02-28;0.75;624517509;kingarosik108@onet.pl;0
4837;Maria;Budny;1935-05-31;0.5;679113355;mariabudny958@wp.pl;0
4838;Liwia;Adamiec;1936-05-31;0.5;691883247;liwiaadamiec186@gmail.com;0
4839;Lena;Topór;1963-08-31;0.65;270107306;lenatopór204@gmail.com;0
4840;Anastazja;Karasiewicz;1977-04-30;0.85;833019120;anastazjakarasiewicz156@onet.pl;0
4841;Maria;Wielgosz;1933-09-30;0.5;968611352;mariawielgosz432@wp.pl;0
4842;Nadia;Hałasa;1956-11-30;0.65;917915019;nadiahałasa560@onet.pl;0
4843;Barbara;Szychowska;1949-08-31;0.5;891763993;barbaraszychowska232@gmail.com;0
4844;Helena;Kowalczuk;1981-02-28;0.85;785331366;helenakowalczuk377@gmail.com;0
4845;Amelia;Górniak;1977-03-31;0.85;625428182;ameliagórniak318@gmail.com;0
4846;Kornelia;Pawlicka;1974-02-28;0.75;947103976;korneliapawlicka375@onet.pl;0
4847;Gabriela;Wąsik;1944-04-30;0.5;502472395;gabrielawąsik723@wp.pl;0
4848;Jagoda;Jackowiak;2001-06-30;1.0;102376153;jagodajackowiak595@wp.pl;0
4849;Zuzanna;Krzanowska;1950-05-31;0.5;644639837;zuzannakrzanowska862@onet.pl;0
4850;Anastazja;Fojcik;1950-03-31;0.5;576692080;anastazjafojcik755@gmail.com;0
4851;Zofia;Florek;1970-01-31;0.75;448307179;zofiaflorek537@wp.pl;0
4852;Matylda;Stryjewska;1931-02-28;0.5;875311394;matyldastryjewska557@wp.pl;0
4853;Eliza;Kaca;1959-10-31;0.65;584793140;elizakaca540@wp.pl;0
4854;Weronika;Kilian;2000-08-31;0.49;797721492;weronikakilian418@gmail.com;1
4855;Iga;Kotarska;1927-09-30;0.5;253452472;igakotarska831@wp.pl;0
4856;Nela;Walczyńska;1960-10-31;0.65;693561578;nelawalczyńska050@gmail.com;0
4857;Amelia;Kovalchuk;1976-05-31;0.85;116138879;ameliakovalchuk163@gmail.com;0
4858;Mia;Radwańska;1991-04-30;0.9;759307642;miaradwańska676@onet.pl;0
4859;Gabriela;Popiela;1937-12-31;0.5;959621866;gabrielapopiela458@onet.pl;0
4860;Liwia;Smolarczyk;1935-07-31;0.5;588054567;liwiasmolarczyk576@gmail.com;0
4861;Łucja;Adamczuk;1938-12-31;0.5;161653831;łucjaadamczuk411@onet.pl;0
4862;Kornelia;Oleś;1996-07-31;1.0;863384399;korneliaoleś983@gmail.com;0
4863;Lilianna;Witkowska;1930-05-31;0.5;689172905;liliannawitkowska541@gmail.com;0
4864;Helena;Mateja;1973-12-31;0.75;659861852;helenamateja748@onet.pl;0
4865;Aurelia;Bańkowska;1980-01-31;0.85;762807231;aureliabańkowska437@gmail.com;0
4866;Marianna;Kravchuk;1939-07-31;0.5;525895566;mariannakravchuk686@gmail.com;0
4867;Jaśmina;Pietkiewicz;1963-10-31;0.65;685583119;jaśminapietkiewicz469@onet.pl;0
4868;Blanka;Brzezińska;1957-06-30;0.65;931175132;blankabrzezińska419@wp.pl;0
4869;Michalina;Waliszewska;1968-05-31;0.75;712864665;michalinawaliszewska945@wp.pl;0
4870;Nina;Guzowska;1991-09-30;0.49;713313354;ninaguzowska716@wp.pl;1
4871;Barbara;Adamczuk;1998-02-28;0.49;834293923;barbaraadamczuk046@wp.pl;1
4872;Anna;Grzywińska;1939-05-31;0.5;742325320;annagrzywińska261@onet.pl;0
4873;Maria;Hrytsenko;1946-10-31;0.5;366099931;mariahrytsenko053@gmail.com;0
4874;Rozalia;Sałek;1986-12-31;0.9;543613275;rozaliasałek977@onet.pl;0
4875;Kaja;Walewska;1999-10-31;0.49;542477761;kajawalewska355@wp.pl;1
4876;Matylda;Rudenko;1985-08-31;0.9;909781093;matyldarudenko524@gmail.com;0
4877;Kinga;Kosicka;1988-09-30;0.9;571157662;kingakosicka939@onet.pl;0
4878;Kornelia;Zwierzchowska;1957-06-30;0.65;781512601;korneliazwierzchowska470@onet.pl;0
4879;Klara;Prorok;2004-02-29;0.49;428088130;klaraprorok095@wp.pl;1
4880;Lena;Skoczek;1985-10-31;0.9;127732964;lenaskoczek165@onet.pl;0
4881;Pola;Poprawa;1961-12-31;0.65;313783797;polapoprawa078@onet.pl;0
4882;Oliwia;Hendzel;1941-01-31;0.5;676599582;oliwiahendzel439@onet.pl;0
4883;Hanna;Świerczek;1985-04-30;0.9;399218838;hannaświerczek404@wp.pl;0
4884;Oliwia;Gałązka;1943-11-30;0.5;632577640;oliwiagałązka494@onet.pl;0
4885;Weronika;Suska;1927-07-31;0.5;937233706;weronikasuska313@onet.pl;0
4886;Helena;Starzyńska;1981-04-30;0.85;983421165;helenastarzyńska076@gmail.com;0
4887;Kaja;Skubisz;1948-10-31;0.5;296630104;kajaskubisz988@onet.pl;0
4888;Jagoda;Suwała;1977-10-31;0.85;184990779;jagodasuwała386@wp.pl;0
4889;Maria;Bronisz;1957-02-28;0.65;403070871;mariabronisz305@wp.pl;0
4890;Marianna;Biela;1929-09-30;0.5;331437087;mariannabiela683@gmail.com;0
4891;Aniela;Matyja;1978-10-31;0.85;968546228;anielamatyja902@wp.pl;0
4892;Łucja;Słodkowska;2000-05-31;0.49;874357665;łucjasłodkowska270@onet.pl;1
4893;Marcelina;Paprocka;2001-11-30;1.0;787299271;marcelinapaprocka349@wp.pl;0
4894;Aniela;Szafraniec;1987-06-30;0.9;335574827;anielaszafraniec380@onet.pl;0
4895;Helena;Idzik;1955-12-31;0.65;387688048;helenaidzik111@gmail.com;0
4896;Nela;Migdalska;1976-11-30;0.85;168247144;nelamigdalska066@gmail.com;0
4897;Gabriela;Wolanin;2000-10-31;0.49;373075313;gabrielawolanin033@onet.pl;1
4898;Róża;Jaros;1978-10-31;0.85;460035682;różajaros330@wp.pl;0
4899;Magdalena;Szymanek;2003-12-31;0.49;958157676;magdalenaszymanek463@gmail.com;1
4900;Kaja;Goc;1960-08-31;0.65;648025899;kajagoc954@gmail.com;0
4901;Melania;Dąbrowa;1947-06-30;0.5;302081632;melaniadąbrowa859@onet.pl;0
4902;Michalina;Rzepa;1988-02-29;0.9;827304536;michalinarzepa659@onet.pl;0
4903;Gaja;Betlej;1933-12-31;0.5;925102924;gajabetlej156@gmail.com;0
4904;Martyna;Mazur;1926-11-30;0.5;849715570;martynamazur726@gmail.com;0
4905;Zuzanna;Bargiel;2007-05-31;1.0;147868134;zuzannabargiel892@gmail.com;0
4906;Blanka;Perzyna;1947-03-31;0.5;361326244;blankaperzyna434@gmail.com;0
4907;Blanka;Stolarska;1992-09-30;0.9;832620953;blankastolarska593@onet.pl;0
4908;Zofia;Pliszka;1955-10-31;0.65;510296157;zofiapliszka534@wp.pl;0
4909;Anastazja;Mróz;1945-04-30;0.5;936334078;anastazjamróz870@gmail.com;0
4910;Blanka;Skupińska;1934-03-31;0.5;358768356;blankaskupińska300@onet.pl;0
4911;Mia;Kostecka;1947-06-30;0.5;307255072;miakostecka429@onet.pl;0
4912;Mia;Mrozek;1969-07-31;0.75;837624056;miamrozek515@gmail.com;0
4913;Barbara;Pietryga;2002-04-30;0.49;861856875;barbarapietryga990@wp.pl;1
4914;Magdalena;Karp;1938-03-31;0.5;181061228;magdalenakarp299@gmail.com;0
4915;Nikola;Jesionek;1938-12-31;0.5;319172859;nikolajesionek573@gmail.com;0
4916;Milena;Dutka;1975-04-30;0.85;964641425;milenadutka012@onet.pl;0
4917;Antonina;Bilińska;1999-12-31;0.49;436441198;antoninabilińska428@gmail.com;1
4918;Liwia;Naskręt;1958-10-31;0.65;311572625;liwianaskręt018@onet.pl;0
4919;Lilianna;Lipnicka;1933-02-28;0.5;807963457;liliannalipnicka065@onet.pl;0
4920;Mia;Mykhailenko;1942-12-31;0.5;151621294;miamykhailenko940@onet.pl;0
4921;Lena;Kocoń;2004-06-30;0.49;460629925;lenakocoń742@onet.pl;1
4922;Kaja;Rajchel;1958-11-30;0.65;831278716;kajarajchel391@onet.pl;0
4923;Agata;Siuta;1943-07-31;0.5;216213479;agatasiuta908@gmail.com;0
4924;Julia;Krupska;1944-08-31;0.5;676895734;juliakrupska240@gmail.com;0
4925;Nina;Gdula;2003-08-31;0.49;442429496;ninagdula150@onet.pl;1
4926;Karolina;Ciura;1933-05-31;0.5;823667873;karolinaciura512@gmail.com;0
4927;Lilianna;Łukomska;2005-04-30;1.0;268484484;liliannałukomska930@onet.pl;0
4928;Michalina;Pieczonka;1958-04-30;0.65;772550185;michalinapieczonka461@onet.pl;0
4929;Jagoda;Bednarczyk;1950-04-30;0.5;680162161;jagodabednarczyk779@wp.pl;0
4930;Sara;Sławińska;1997-07-31;1.0;964718933;sarasławińska005@gmail.com;0
4931;Lilianna;Jagła;1944-08-31;0.5;544628752;liliannajagła204@onet.pl;0
4932;Pola;Miłkowska;1943-09-30;0.5;945579501;polamiłkowska602@wp.pl;0
4933;Michalina;Górzyńska;2000-06-30;0.49;766582913;michalinagórzyńska001@gmail.com;1
4934;Hanna;Osuch;1936-11-30;0.5;359595332;hannaosuch753@wp.pl;0
4935;Lena;Stupak;1952-07-31;0.5;741013137;lenastupak402@wp.pl;0
4936;Blanka;Sieczka;1949-06-30;0.5;757903938;blankasieczka238@gmail.com;0
4937;Rozalia;Walecka;1929-08-31;0.5;681872522;rozaliawalecka012@gmail.com;0
4938;Maja;Okoniewska;1932-08-31;0.5;210551514;majaokoniewska700@onet.pl;0
4939;Martyna;Starczewska;1986-11-30;0.9;547137332;martynastarczewska408@onet.pl;0
4940;Kornelia;Panas;1971-07-31;0.75;976439744;korneliapanas905@wp.pl;0
4941;Wanda;Pawlas;1965-11-30;0.75;465403716;wandapawlas486@onet.pl;0
4942;Anastazja;Kachel;1998-01-31;0.49;792152474;anastazjakachel362@gmail.com;1
4943;Kaja;Szafarczyk;2004-06-30;0.49;698853107;kajaszafarczyk756@onet.pl;1
4944;Lilianna;Wojtkowiak;1968-12-31;0.75;797046691;liliannawojtkowiak575@onet.pl;0
4945;Barbara;Turkiewicz;1948-07-31;0.5;250637779;barbaraturkiewicz259@gmail.com;0
4946;Antonina;Leśnik;1942-07-31;0.5;571859989;antoninaleśnik300@wp.pl;0
4947;Nela;Skuza;1937-04-30;0.5;206413309;nelaskuza474@onet.pl;0
4948;Melania;Banasik;1962-09-30;0.65;986242020;melaniabanasik973@onet.pl;0
4949;Gaja;Kurpiel;1987-06-30;0.9;510759898;gajakurpiel362@gmail.com;0
4950;Magdalena;Wójcik;1997-05-31;0.49;491230025;magdalenawójcik625@wp.pl;1
4951;Rozalia;Ziemba;1970-01-31;0.75;772584942;rozaliaziemba337@onet.pl;0
4952;Emilia;Żółtowska;1979-10-31;0.85;702890031;emiliażółtowska263@gmail.com;0
4953;Aleksandra;Grala;1961-06-30;0.65;326292447;aleksandragrala176@gmail.com;0
4954;Weronika;Strączek;1958-10-31;0.65;914947688;weronikastrączek527@onet.pl;0
4955;Eliza;Patyk;1933-04-30;0.5;803923840;elizapatyk928@wp.pl;0
4956;Melania;Jatczak;1951-08-31;0.5;953850354;melaniajatczak273@onet.pl;0
4957;Antonina;Stec;1997-12-31;1.0;338036598;antoninastec672@gmail.com;0
4958;Eliza;Smyczek;1938-03-31;0.5;533903613;elizasmyczek266@wp.pl;0
4959;Melania;Sadłowska;1926-03-31;0.5;513948813;melaniasadłowska998@gmail.com;0
4960;Maria;Orzoł;1971-09-30;0.75;801523697;mariaorzoł847@onet.pl;0
4961;Maja;Szkutnik;1952-09-30;0.5;228388876;majaszkutnik717@onet.pl;0
4962;Emilia;Ptak;1974-11-30;0.75;504353247;emiliaptak083@gmail.com;0
4963;Jaśmina;Śliwińska;1963-05-31;0.65;867554102;jaśminaśliwińska047@wp.pl;0
4964;Maja;Załoga;1952-05-31;0.5;406808162;majazałoga737@gmail.com;0
4965;Liliana;Wolny;1946-12-31;0.5;490589115;lilianawolny072@onet.pl;0
4966;Nela;Bartyzel;1957-10-31;0.65;658827540;nelabartyzel733@onet.pl;0
4967;Oliwia;Celmer;1961-01-31;0.65;582852240;oliwiacelmer497@wp.pl;0
4968;Oliwia;Szpakowska;1952-06-30;0.5;232277108;oliwiaszpakowska542@wp.pl;0
4969;Antonina;Chęcińska;1964-10-31;0.65;744603818;antoninachęcińska849@wp.pl;0
4970;Lilianna;Sykuła;1926-08-31;0.5;652216572;liliannasykuła758@wp.pl;0
4971;Jaśmina;Kaczkowska;1975-12-31;0.85;635069999;jaśminakaczkowska068@gmail.com;0
4972;Barbara;Klimiuk;1973-01-31;0.75;434445360;barbaraklimiuk548@wp.pl;0
4973;Barbara;Winkler;1996-10-31;0.49;390495137;barbarawinkler195@wp.pl;1
4974;Jaśmina;Rewers;1990-01-31;0.9;792677134;jaśminarewers857@gmail.com;0
4975;Pola;Danowska;1943-03-31;0.5;547298605;poladanowska828@gmail.com;0
4976;Nadia;Paź;2005-10-31;1.0;944338360;nadiapaź395@gmail.com;0
4977;Marcelina;Żbikowska;1988-07-31;0.9;539301190;marcelinażbikowska787@gmail.com;0
4978;Mia;Poznańska;1942-02-28;0.5;215138194;miapoznańska731@gmail.com;0
4979;Maria;Sulińska;1928-08-31;0.5;426027706;mariasulińska246@onet.pl;0
4980;Kaja;Krysińska;1978-11-30;0.85;306448502;kajakrysińska318@gmail.com;0
4981;Nina;Tokar;1958-02-28;0.65;352822291;ninatokar073@onet.pl;0
4982;Barbara;Szatkowska;1951-09-30;0.5;399034605;barbaraszatkowska101@wp.pl;0
4983;Mia;Wojtecka;1948-08-31;0.5;677587067;miawojtecka891@wp.pl;0
4984;Hanna;Mierzwińska;1949-12-31;0.5;767406664;hannamierzwińska651@gmail.com;0
4985;Amelia;Stachowiak;1979-02-28;0.85;824662310;ameliastachowiak076@wp.pl;0
4986;Eliza;Dębińska;2007-05-31;1.0;364528616;elizadębińska215@onet.pl;0
4987;Lilianna;Mężyk;1930-10-31;0.5;420417179;liliannamężyk815@wp.pl;0
4988;Melania;Banasiak;1970-11-30;0.75;938987228;melaniabanasiak155@onet.pl;0
4989;Zuzanna;Walaszczyk;2004-02-29;0.49;300318693;zuzannawalaszczyk058@wp.pl;1
4990;Mia;Kordowska;1982-12-31;0.85;904447486;miakordowska678@onet.pl;0
4991;Agata;Dudzic;2004-11-30;0.49;425794390;agatadudzic540@onet.pl;1
4992;Wanda;Magiera;1933-10-31;0.5;890316031;wandamagiera534@wp.pl;0
4993;Kaja;Wolniak;1952-11-30;0.5;446574266;kajawolniak732@onet.pl;0
4994;Maria;Hofman;1970-11-30;0.75;808155247;mariahofman225@onet.pl;0
4995;Nina;Kreft;1983-07-31;0.85;536801108;ninakreft331@gmail.com;0
4996;Liwia;Żuber;2000-10-31;0.49;238865392;liwiażuber206@onet.pl;1
4997;Wanda;Prusaczyk;2003-10-31;0.49;843039580;wandaprusaczyk987@onet.pl;1
4998;Natalia;Nguyễn;1989-08-31;0.9;352061187;natalianguyễn487@gmail.com;0
4999;Blanka;Czerwik;1941-06-30;0.5;131268369;blankaczerwik803@gmail.com;0
5000;Mia;Yaremchuk;1995-07-31;0.49;962171181;miayaremchuk561@wp.pl;1
5001;Anna;Rosłaniec;1974-01-31;0.75;356932655;annarosłaniec949@onet.pl;0
5002;Julia;Łysek;1998-04-30;0.49;207681218;juliałysek150@gmail.com;1
5003;Barbara;Sajdak;1939-07-31;0.5;183968281;barbarasajdak702@onet.pl;0
5004;Jaśmina;Słupska;1935-02-28;0.5;276627265;jaśminasłupska224@gmail.com;0
5005;Zofia;Janosz;1986-09-30;0.9;141565093;zofiajanosz065@wp.pl;0
5006;Barbara;Ploch;1936-07-31;0.5;853858990;barbaraploch833@gmail.com;0
5007;Laura;Szefer;2003-05-31;0.49;792478663;lauraszefer713@onet.pl;1
5008;Jagoda;Słomczyńska;1941-09-30;0.5;402869230;jagodasłomczyńska707@gmail.com;0
5009;Antonina;Paprocka;1993-03-31;0.9;271844228;antoninapaprocka317@gmail.com;0
5010;Eliza;Augustynowicz;1970-07-31;0.75;242851365;elizaaugustynowicz157@wp.pl;0
5011;Liwia;Paszkowska;1964-12-31;0.65;118898205;liwiapaszkowska274@wp.pl;0
5012;Matylda;Wiktor;1966-06-30;0.75;201244295;matyldawiktor161@wp.pl;0
5013;Jaśmina;Banasiewicz;1970-02-28;0.75;850626187;jaśminabanasiewicz388@onet.pl;0
5014;Mia;Rogacka;1983-10-31;0.85;458675727;miarogacka585@gmail.com;0
5015;Lena;Kalus;1976-04-30;0.85;829768147;lenakalus292@onet.pl;0
5016;Aurelia;Auguścik;1945-05-31;0.5;526625779;aureliaauguścik903@wp.pl;0
5017;Natalia;Modrzyńska;1992-11-30;0.9;276758040;nataliamodrzyńska258@onet.pl;0
5018;Helena;Skorupka;1961-12-31;0.65;132337974;helenaskorupka797@gmail.com;0
5019;Mia;Nitecka;1961-07-31;0.65;485591791;mianitecka794@wp.pl;0
5020;Aurelia;Klocek;1986-08-31;0.9;386474869;aureliaklocek890@onet.pl;0
5021;Agata;Molska;1987-03-31;0.9;742407382;agatamolska753@wp.pl;0
5022;Kornelia;Budek;1952-11-30;0.5;582835396;korneliabudek059@gmail.com;0
5023;Jagoda;Vozniuk;1957-11-30;0.65;312512670;jagodavozniuk289@onet.pl;0
5024;Maria;Madeja;1997-05-31;1.0;768358802;mariamadeja308@wp.pl;0
5025;Marcelina;Szałkowska;1942-07-31;0.5;395130558;marcelinaszałkowska052@onet.pl;0
5026;Emilia;Skwarek;1927-01-31;0.5;778908073;emiliaskwarek030@wp.pl;0
5027;Aniela;Gleń;1951-03-31;0.5;681219950;anielagleń453@onet.pl;0
5028;Laura;Zarzecka;2002-10-31;0.49;670185547;laurazarzecka959@gmail.com;1
5029;Helena;Borysenko;1964-11-30;0.65;521469068;helenaborysenko301@gmail.com;0
5030;Weronika;Szmigiel;1991-11-30;0.9;829578839;weronikaszmigiel239@gmail.com;0
5031;Kinga;Bernaś;1997-06-30;1.0;377381959;kingabernaś581@gmail.com;0
5032;Jagoda;Stach;1974-01-31;0.75;325598437;jagodastach481@wp.pl;0
5033;Józef;Musiałek;1973-12-31;0.75;247310190;józefmusiałek150@onet.pl;0
5034;Borys;Wandzel;1948-07-31;0.5;764086412;boryswandzel823@gmail.com;0
5035;Karol;Sopel;1973-11-30;0.75;894004922;karolsopel369@wp.pl;0
5036;Artur;Grzegorczyk;1937-11-30;0.5;936560836;arturgrzegorczyk055@gmail.com;0
5037;Kajetan;Pękalski;1937-06-30;0.5;996280562;kajetanpękalski087@gmail.com;0
5038;Henryk;Sawka;1988-10-31;0.9;817315967;henryksawka478@wp.pl;0
5039;Szymon;Kryś;1965-09-30;0.75;474498734;szymonkryś946@onet.pl;0
5040;Wojciech;Karpenko;1953-05-31;0.5;187625361;wojciechkarpenko643@onet.pl;0
5041;Piotr;Napieraj;1956-02-29;0.65;121110383;piotrnapieraj990@onet.pl;0
5042;Julian;Stopyra;1995-04-30;1.0;354050270;julianstopyra980@gmail.com;0
5043;Alan;Grządziel;1943-05-31;0.5;526746590;alangrządziel131@gmail.com;0
5044;Paweł;Winiecki;1938-03-31;0.5;925906591;pawełwiniecki495@onet.pl;0
5045;Stanisław;Antolak;1988-10-31;0.9;436281522;stanisławantolak319@wp.pl;0
5046;Maciej;Ścigała;1990-12-31;0.9;161990284;maciejścigała791@gmail.com;0
5047;Karol;Chojecki;1936-12-31;0.5;969224154;karolchojecki726@onet.pl;0
5048;Daniel;Sławiński;1950-07-31;0.5;956720372;danielsławiński591@gmail.com;0
5049;Szymon;Zybała;1951-09-30;0.5;900940082;szymonzybała244@onet.pl;0
5050;Julian;Radziejewski;1965-09-30;0.75;661943823;julianradziejewski835@onet.pl;0
5051;Adam;Kubicz;1947-10-31;0.5;185693144;adamkubicz475@gmail.com;0
5052;Cezary;Skałecki;1942-03-31;0.5;158014922;cezaryskałecki205@gmail.com;0
5053;Bruno;Koziołek;1952-07-31;0.5;567718230;brunokoziołek863@wp.pl;0
5054;Bartosz;Gromala;1945-01-31;0.5;883999506;bartoszgromala608@onet.pl;0
5055;Bartłomiej;Goc;1929-04-30;0.5;668615964;bartłomiejgoc798@onet.pl;0
5056;Julian;Gorczyca;1984-10-31;0.85;800060348;juliangorczyca833@onet.pl;0
5057;Wiktor;Węsierski;1967-09-30;0.75;576820867;wiktorwęsierski276@onet.pl;0
5058;Antoni;Stefańczyk;1977-06-30;0.85;163937064;antonistefańczyk203@wp.pl;0
5059;Kajetan;Chrapek;1926-09-30;0.5;767704723;kajetanchrapek657@onet.pl;0
5060;Mikołaj;Gębski;1967-10-31;0.75;363860671;mikołajgębski463@wp.pl;0
5061;Cezary;Szybiak;1933-07-31;0.5;298851747;cezaryszybiak365@gmail.com;0
5062;Bruno;Rudenko;1990-03-31;0.9;183657233;brunorudenko520@gmail.com;0
5063;Witold;Pelc;1941-04-30;0.5;564929835;witoldpelc800@onet.pl;0
5064;Krzysztof;Lisowski;2003-04-30;0.49;375748099;krzysztoflisowski007@wp.pl;1
5065;Bartosz;Piechocki;1949-09-30;0.5;401950659;bartoszpiechocki182@onet.pl;0
5066;Maksymilian;Mikołajewski;1948-01-31;0.5;163916716;maksymilianmikołajewski858@gmail.com;0
5067;Kajetan;Mularski;1932-03-31;0.5;564111892;kajetanmularski334@gmail.com;0
5068;Mikołaj;Śliwowski;1944-03-31;0.5;683982583;mikołajśliwowski703@onet.pl;0
5069;Ignacy;Siwiec;1928-11-30;0.5;257069403;ignacysiwiec195@onet.pl;0
5070;Oskar;Pajda;2007-04-30;1.0;811988292;oskarpajda337@gmail.com;0
5071;Dawid;Grudziński;1944-03-31;0.5;857192707;dawidgrudziński340@onet.pl;0
5072;Oskar;Szczepański;1959-01-31;0.65;937952066;oskarszczepański393@wp.pl;0
5073;Tymon;Czupryński;1931-10-31;0.5;262214351;tymonczupryński307@gmail.com;0
5074;Tadeusz;Dudziak;1979-08-31;0.85;314151327;tadeuszdudziak632@onet.pl;0
5075;Aleksander;Klima;1952-10-31;0.5;491952314;aleksanderklima376@wp.pl;0
5076;Tymoteusz;Burczyk;1945-01-31;0.5;886571719;tymoteuszburczyk090@gmail.com;0
5077;Maciej;Wlazło;1969-03-31;0.75;523955101;maciejwlazło756@gmail.com;0
5078;Bruno;Socha;1927-01-31;0.5;992985766;brunosocha140@wp.pl;0
5079;Tymoteusz;Kudzia;1984-03-31;0.85;289893353;tymoteuszkudzia479@gmail.com;0
5080;Teodor;Czernecki;1938-12-31;0.5;154433774;teodorczernecki234@gmail.com;0
5081;Szymon;Weiss;1936-06-30;0.5;414372667;szymonweiss695@wp.pl;0
5082;Jakub;Dettlaff;1970-09-30;0.75;359592173;jakubdettlaff720@wp.pl;0
5083;Oliwier;Stępkowski;1962-02-28;0.65;692598158;oliwierstępkowski090@gmail.com;0
5084;Tomasz;Bidziński;1955-08-31;0.65;186767659;tomaszbidziński543@gmail.com;0
5085;Kajetan;Korczyński;1937-06-30;0.5;492933191;kajetankorczyński837@wp.pl;0
5086;Józef;Kasperczyk;1958-12-31;0.65;714608936;józefkasperczyk572@wp.pl;0
5087;Adam;Pieniak;1999-08-31;0.49;210499236;adampieniak399@onet.pl;1
5088;Daniel;Łuba;1967-01-31;0.75;188959364;danielłuba247@onet.pl;0
5089;Józef;Prusak;1954-10-31;0.5;705302118;józefprusak875@onet.pl;0
5090;Dawid;Miszewski;1961-01-31;0.65;339799865;dawidmiszewski442@wp.pl;0
5091;Krzysztof;Spyra;1953-07-31;0.5;430054840;krzysztofspyra689@wp.pl;0
5092;Mark;Wesołowski;1947-01-31;0.5;298814297;markwesołowski511@gmail.com;0
5093;Henryk;Magnuszewski;1985-05-31;0.9;537453315;henrykmagnuszewski286@gmail.com;0
5094;Julian;Janczyk;1947-03-31;0.5;276755642;julianjanczyk114@gmail.com;0
5095;Tymon;Drapała;1995-03-31;0.49;987985530;tymondrapała391@onet.pl;1
5096;Julian;Stasiewicz;1993-09-30;0.49;393820827;julianstasiewicz845@wp.pl;1
5097;Nikodem;Janosz;1975-07-31;0.85;354002667;nikodemjanosz818@gmail.com;0
5098;Franciszek;Cesarz;1989-01-31;0.9;428399260;franciszekcesarz765@gmail.com;0
5099;Stanisław;Dec;1954-04-30;0.5;339260347;stanisławdec494@gmail.com;0
5100;Paweł;Kałuża;1997-10-31;1.0;322117055;pawełkałuża814@onet.pl;0
5101;Franciszek;Dziedzina;2004-10-31;0.49;532330701;franciszekdziedzina024@gmail.com;1
5102;Bruno;Targosz;1929-09-30;0.5;537212817;brunotargosz355@onet.pl;0
5103;Antoni;Kalata;1967-04-30;0.75;527138130;antonikalata788@onet.pl;0
5104;Kuba;Mączka;1972-02-29;0.75;327393146;kubamączka269@onet.pl;0
5105;Paweł;Dąbek;1941-06-30;0.5;342110656;pawełdąbek093@onet.pl;0
5106;Kajetan;Gwiazdowski;1963-06-30;0.65;171388205;kajetangwiazdowski979@onet.pl;0
5107;Jan;Kominek;1949-05-31;0.5;739935891;jankominek375@wp.pl;0
5108;Kajetan;Kafel;1970-02-28;0.75;574841630;kajetankafel882@wp.pl;0
5109;Fabian;Pieczonka;1997-03-31;0.49;809862821;fabianpieczonka668@onet.pl;1
5110;Tomasz;Orszulak;1945-02-28;0.5;256185583;tomaszorszulak848@gmail.com;0
5111;Witold;Jachowicz;1995-07-31;1.0;451262546;witoldjachowicz795@onet.pl;0
